iddepto,nomdepto,idmpio,nompio,tiporegimen,identidad,nomentidad,año,mes,total
76,76 - VALLE DEL CAUCA,76054,76054 - ARGELIA,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,6
76,76 - VALLE DEL CAUCA,76054,76054 - ARGELIA,SUBSIDIADO,EPSS03,CAFESALUD  E.P.S.  S.A.,2017,Abril,2802
76,76 - VALLE DEL CAUCA,76054,76054 - ARGELIA,SUBSIDIADO,EPSS12,COMFENALCO  VALLE  E.P.S.-CM,2017,Abril,1
76,76 - VALLE DEL CAUCA,76054,76054 - ARGELIA,SUBSIDIADO,EPSS18,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.-CM,2017,Abril,1
76,76 - VALLE DEL CAUCA,76054,76054 - ARGELIA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,34
76,76 - VALLE DEL CAUCA,76054,76054 - ARGELIA,SUBSIDIADO,ESS024,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.,2017,Abril,1424
76,76 - VALLE DEL CAUCA,76054,76054 - ARGELIA,SUBSIDIADO,ESS076,ASOCIACIÓN MUTUAL BARRIOS UNIDOS DE QUIBDÓ E.S.S.,2017,Abril,57
76,76 - VALLE DEL CAUCA,76100,76100 - BOLÍVAR,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,43
76,76 - VALLE DEL CAUCA,76100,76100 - BOLÍVAR,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,1
76,76 - VALLE DEL CAUCA,76100,76100 - BOLÍVAR,CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,187
76,76 - VALLE DEL CAUCA,76100,76100 - BOLÍVAR,CONTRIBUTIVO,EPS018,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.,2017,Abril,651
76,76 - VALLE DEL CAUCA,76100,76100 - BOLÍVAR,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,171
76,76 - VALLE DEL CAUCA,76100,76100 - BOLÍVAR,CONTRIBUTIVO,EPSC03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,109
76,76 - VALLE DEL CAUCA,76100,76100 - BOLÍVAR,CONTRIBUTIVO,ESSC76,ASOCIACIÓN MUTUAL BARRIOS UNIDOS DE QUIBDÓ E.S.S.-CM,2017,Abril,59
76,76 - VALLE DEL CAUCA,76100,76100 - BOLÍVAR,SUBSIDIADO,EPSI03,ASOCIACIÓN INDÍGENA DEL CAUCA,2017,Abril,1008
76,76 - VALLE DEL CAUCA,76100,76100 - BOLÍVAR,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,14
76,76 - VALLE DEL CAUCA,76100,76100 - BOLÍVAR,SUBSIDIADO,EPSS03,CAFESALUD  E.P.S.  S.A.,2017,Abril,5490
76,76 - VALLE DEL CAUCA,76100,76100 - BOLÍVAR,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,21
76,76 - VALLE DEL CAUCA,76100,76100 - BOLÍVAR,SUBSIDIADO,EPSS18,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.-CM,2017,Abril,42
76,76 - VALLE DEL CAUCA,76100,76100 - BOLÍVAR,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,7
76,76 - VALLE DEL CAUCA,76100,76100 - BOLÍVAR,SUBSIDIADO,ESS076,ASOCIACIÓN MUTUAL BARRIOS UNIDOS DE QUIBDÓ E.S.S.,2017,Abril,3476
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,CONTRIBUTIVO,EAS027,FONDO DE PASIVO SOCIAL DE LOS FERROCARRILES NALES,2017,Abril,3401
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,9847
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,1114
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,CONTRIBUTIVO,EPS008,COMPENSAR   E.P.S.,2017,Abril,7
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,CONTRIBUTIVO,EPS012,COMFENALCO  VALLE  E.P.S.,2017,Abril,11752
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,27130
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,CONTRIBUTIVO,EPS017,E.P.S.  FAMISANAR  LTDA.,2017,Abril,1
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,CONTRIBUTIVO,EPS018,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.,2017,Abril,24014
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,11490
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,CONTRIBUTIVO,EPSIC5,MALLAMAS-CM,2017,Abril,4
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,CONTRIBUTIVO,ESSC18,ASOCIACIÓN MUTUAL EMPRESA SOLIDARIA DE SALUD DE NARIÑO E.S.S. EMSSANAR E.S.S.-CM,2017,Abril,1878
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,CONTRIBUTIVO,ESSC24,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.-CM,2017,Abril,1683
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,CONTRIBUTIVO,ESSC62,ASOCIACIÓN MUTUAL LA ESPERANZA ASMET  SALUD-CM,2017,Abril,383
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,SUBSIDIADO,EPSI05,MALLAMAS,2017,Abril,2570
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,1102
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,SUBSIDIADO,EPSS05,E.P.S.  SANITAS  S.A.-CM,2017,Abril,21
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,SUBSIDIADO,EPSS12,COMFENALCO  VALLE  E.P.S.-CM,2017,Abril,1150
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,2587
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,SUBSIDIADO,EPSS18,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.-CM,2017,Abril,2211
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,949
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,SUBSIDIADO,ESS024,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.,2017,Abril,57165
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,SUBSIDIADO,ESS062,ASOCIACIÓN MUTUAL LA ESPERANZA ASMET  SALUD,2017,Abril,42769
76,76 - VALLE DEL CAUCA,76109,76109 - BUENAVENTURA,SUBSIDIADO,ESS118,ASOCIACIÓN MUTUAL EMPRESA SOLIDARIA DE SALUD DE NARIÑO E.S.S. EMSSANAR E.S.S.,2017,Abril,95112
76,76 - VALLE DEL CAUCA,76111,76111 - BUGA,CONTRIBUTIVO,EAS027,FONDO DE PASIVO SOCIAL DE LOS FERROCARRILES NALES,2017,Abril,111
76,76 - VALLE DEL CAUCA,76111,76111 - BUGA,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,6303
76,76 - VALLE DEL CAUCA,76111,76111 - BUGA,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,781
76,76 - VALLE DEL CAUCA,76111,76111 - BUGA,CONTRIBUTIVO,EPS010,EPS Y MEDICINA PREPAGADA SURAMERICANA S.A,2017,Abril,3314
76,76 - VALLE DEL CAUCA,76111,76111 - BUGA,CONTRIBUTIVO,EPS012,COMFENALCO  VALLE  E.P.S.,2017,Abril,2
76,76 - VALLE DEL CAUCA,76111,76111 - BUGA,CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,17991
76,76 - VALLE DEL CAUCA,76111,76111 - BUGA,CONTRIBUTIVO,EPS018,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.,2017,Abril,33692
76,76 - VALLE DEL CAUCA,76111,76111 - BUGA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,14759
76,76 - VALLE DEL CAUCA,76111,76111 - BUGA,CONTRIBUTIVO,EPSC03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,435
76,76 - VALLE DEL CAUCA,76111,76111 - BUGA,CONTRIBUTIVO,ESSC18,ASOCIACIÓN MUTUAL EMPRESA SOLIDARIA DE SALUD DE NARIÑO E.S.S. EMSSANAR E.S.S.-CM,2017,Abril,1789
76,76 - VALLE DEL CAUCA,76111,76111 - BUGA,CONTRIBUTIVO,ESSC62,ASOCIACIÓN MUTUAL LA ESPERANZA ASMET  SALUD-CM,2017,Abril,8
76,76 - VALLE DEL CAUCA,76111,76111 - BUGA,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,336
76,76 - VALLE DEL CAUCA,76111,76111 - BUGA,SUBSIDIADO,EPSS03,CAFESALUD  E.P.S.  S.A.,2017,Abril,7244
76,76 - VALLE DEL CAUCA,76111,76111 - BUGA,SUBSIDIADO,EPSS05,E.P.S.  SANITAS  S.A.-CM,2017,Abril,5
76,76 - VALLE DEL CAUCA,76111,76111 - BUGA,SUBSIDIADO,EPSS10,EPS Y MEDICINA PREPAGADA SURAMERICANA S.A-CM,2017,Abril,53
76,76 - VALLE DEL CAUCA,76111,76111 - BUGA,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,649
76,76 - VALLE DEL CAUCA,76111,76111 - BUGA,SUBSIDIADO,EPSS18,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.-CM,2017,Abril,1232
76,76 - VALLE DEL CAUCA,76111,76111 - BUGA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,696
76,76 - VALLE DEL CAUCA,76111,76111 - BUGA,SUBSIDIADO,ESS118,ASOCIACIÓN MUTUAL EMPRESA SOLIDARIA DE SALUD DE NARIÑO E.S.S. EMSSANAR E.S.S.,2017,Abril,38555
76,76 - VALLE DEL CAUCA,76113,76113 - BUGALAGRANDE,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,205
76,76 - VALLE DEL CAUCA,76113,76113 - BUGALAGRANDE,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,7
76,76 - VALLE DEL CAUCA,76113,76113 - BUGALAGRANDE,CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,2974
76,76 - VALLE DEL CAUCA,76113,76113 - BUGALAGRANDE,CONTRIBUTIVO,EPS018,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.,2017,Abril,1595
76,76 - VALLE DEL CAUCA,76113,76113 - BUGALAGRANDE,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,3267
76,76 - VALLE DEL CAUCA,76113,76113 - BUGALAGRANDE,CONTRIBUTIVO,EPSC03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,230
76,76 - VALLE DEL CAUCA,76113,76113 - BUGALAGRANDE,CONTRIBUTIVO,ESSC18,ASOCIACIÓN MUTUAL EMPRESA SOLIDARIA DE SALUD DE NARIÑO E.S.S. EMSSANAR E.S.S.-CM,2017,Abril,212
76,76 - VALLE DEL CAUCA,76113,76113 - BUGALAGRANDE,CONTRIBUTIVO,ESSC62,ASOCIACIÓN MUTUAL LA ESPERANZA ASMET  SALUD-CM,2017,Abril,2
76,76 - VALLE DEL CAUCA,76113,76113 - BUGALAGRANDE,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,16
76,76 - VALLE DEL CAUCA,76113,76113 - BUGALAGRANDE,SUBSIDIADO,EPSS03,CAFESALUD  E.P.S.  S.A.,2017,Abril,5055
76,76 - VALLE DEL CAUCA,76113,76113 - BUGALAGRANDE,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,75
76,76 - VALLE DEL CAUCA,76113,76113 - BUGALAGRANDE,SUBSIDIADO,EPSS18,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.-CM,2017,Abril,41
76,76 - VALLE DEL CAUCA,76113,76113 - BUGALAGRANDE,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,116
76,76 - VALLE DEL CAUCA,76113,76113 - BUGALAGRANDE,SUBSIDIADO,ESS118,ASOCIACIÓN MUTUAL EMPRESA SOLIDARIA DE SALUD DE NARIÑO E.S.S. EMSSANAR E.S.S.,2017,Abril,5331
76,76 - VALLE DEL CAUCA,76122,76122 - CAICEDONIA,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,5214
76,76 - VALLE DEL CAUCA,76122,76122 - CAICEDONIA,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,3
76,76 - VALLE DEL CAUCA,76122,76122 - CAICEDONIA,CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,2416
76,76 - VALLE DEL CAUCA,76122,76122 - CAICEDONIA,CONTRIBUTIVO,EPS018,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.,2017,Abril,532
76,76 - VALLE DEL CAUCA,76122,76122 - CAICEDONIA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,269
76,76 - VALLE DEL CAUCA,76122,76122 - CAICEDONIA,CONTRIBUTIVO,EPSC03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,153
76,76 - VALLE DEL CAUCA,76122,76122 - CAICEDONIA,CONTRIBUTIVO,ESSC18,ASOCIACIÓN MUTUAL EMPRESA SOLIDARIA DE SALUD DE NARIÑO E.S.S. EMSSANAR E.S.S.-CM,2017,Abril,288
76,76 - VALLE DEL CAUCA,76122,76122 - CAICEDONIA,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,694
76,76 - VALLE DEL CAUCA,76122,76122 - CAICEDONIA,SUBSIDIADO,EPSS03,CAFESALUD  E.P.S.  S.A.,2017,Abril,6382
76,76 - VALLE DEL CAUCA,76122,76122 - CAICEDONIA,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,145
76,76 - VALLE DEL CAUCA,76122,76122 - CAICEDONIA,SUBSIDIADO,EPSS18,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.-CM,2017,Abril,19
76,76 - VALLE DEL CAUCA,76122,76122 - CAICEDONIA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,34
76,76 - VALLE DEL CAUCA,76122,76122 - CAICEDONIA,SUBSIDIADO,ESS118,ASOCIACIÓN MUTUAL EMPRESA SOLIDARIA DE SALUD DE NARIÑO E.S.S. EMSSANAR E.S.S.,2017,Abril,11260
76,76 - VALLE DEL CAUCA,76126,76126 - CALIMA (DARIÉN),CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,82
76,76 - VALLE DEL CAUCA,76126,76126 - CALIMA (DARIÉN),CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,2
76,76 - VALLE DEL CAUCA,76126,76126 - CALIMA (DARIÉN),CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,1723
76,76 - VALLE DEL CAUCA,76126,76126 - CALIMA (DARIÉN),CONTRIBUTIVO,EPS018,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.,2017,Abril,1290
76,76 - VALLE DEL CAUCA,76126,76126 - CALIMA (DARIÉN),CONTRIBUTIVO,EPS023,CRUZ BLANCA  EPS S.A.,2017,Abril,1
76,76 - VALLE DEL CAUCA,76126,76126 - CALIMA (DARIÉN),CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,461
76,76 - VALLE DEL CAUCA,76126,76126 - CALIMA (DARIÉN),CONTRIBUTIVO,EPSC03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,167
76,76 - VALLE DEL CAUCA,76126,76126 - CALIMA (DARIÉN),CONTRIBUTIVO,ESSC62,ASOCIACIÓN MUTUAL LA ESPERANZA ASMET  SALUD-CM,2017,Abril,87
76,76 - VALLE DEL CAUCA,76126,76126 - CALIMA (DARIÉN),CONTRIBUTIVO,ESSC76,ASOCIACIÓN MUTUAL BARRIOS UNIDOS DE QUIBDÓ E.S.S.-CM,2017,Abril,2
76,76 - VALLE DEL CAUCA,76126,76126 - CALIMA (DARIÉN),SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,7
76,76 - VALLE DEL CAUCA,76126,76126 - CALIMA (DARIÉN),SUBSIDIADO,EPSS03,CAFESALUD  E.P.S.  S.A.,2017,Abril,6091
76,76 - VALLE DEL CAUCA,76126,76126 - CALIMA (DARIÉN),SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,144
76,76 - VALLE DEL CAUCA,76126,76126 - CALIMA (DARIÉN),SUBSIDIADO,EPSS18,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.-CM,2017,Abril,144
76,76 - VALLE DEL CAUCA,76126,76126 - CALIMA (DARIÉN),SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,28
76,76 - VALLE DEL CAUCA,76126,76126 - CALIMA (DARIÉN),SUBSIDIADO,ESS062,ASOCIACIÓN MUTUAL LA ESPERANZA ASMET  SALUD,2017,Abril,3638
76,76 - VALLE DEL CAUCA,76126,76126 - CALIMA (DARIÉN),SUBSIDIADO,ESS076,ASOCIACIÓN MUTUAL BARRIOS UNIDOS DE QUIBDÓ E.S.S.,2017,Abril,341
76,76 - VALLE DEL CAUCA,76130,76130 - CANDELARIA,CONTRIBUTIVO,EPS002,SALUD  TOTAL  S.A.  E.P.S.,2017,Abril,732
76,76 - VALLE DEL CAUCA,76130,76130 - CANDELARIA,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,630
76,76 - VALLE DEL CAUCA,76130,76130 - CANDELARIA,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,332
76,76 - VALLE DEL CAUCA,76130,76130 - CANDELARIA,CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,11193
76,76 - VALLE DEL CAUCA,76130,76130 - CANDELARIA,CONTRIBUTIVO,EPS018,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.,2017,Abril,16974
76,76 - VALLE DEL CAUCA,76130,76130 - CANDELARIA,CONTRIBUTIVO,EPS023,CRUZ BLANCA  EPS S.A.,2017,Abril,21
76,76 - VALLE DEL CAUCA,76130,76130 - CANDELARIA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,8790
76,76 - VALLE DEL CAUCA,76130,76130 - CANDELARIA,CONTRIBUTIVO,ESSC18,ASOCIACIÓN MUTUAL EMPRESA SOLIDARIA DE SALUD DE NARIÑO E.S.S. EMSSANAR E.S.S.-CM,2017,Abril,1627
76,76 - VALLE DEL CAUCA,76130,76130 - CANDELARIA,CONTRIBUTIVO,ESSC62,ASOCIACIÓN MUTUAL LA ESPERANZA ASMET  SALUD-CM,2017,Abril,224
76,76 - VALLE DEL CAUCA,76130,76130 - CANDELARIA,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,53
76,76 - VALLE DEL CAUCA,76130,76130 - CANDELARIA,SUBSIDIADO,EPSS02,SALUD  TOTAL  S.A.  E.P.S. CM,2017,Abril,24
76,76 - VALLE DEL CAUCA,76130,76130 - CANDELARIA,SUBSIDIADO,EPSS05,E.P.S.  SANITAS  S.A.-CM,2017,Abril,2
76,76 - VALLE DEL CAUCA,76130,76130 - CANDELARIA,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,461
76,76 - VALLE DEL CAUCA,76130,76130 - CANDELARIA,SUBSIDIADO,EPSS18,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.-CM,2017,Abril,678
76,76 - VALLE DEL CAUCA,76130,76130 - CANDELARIA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,389
76,76 - VALLE DEL CAUCA,76130,76130 - CANDELARIA,SUBSIDIADO,ESS062,ASOCIACIÓN MUTUAL LA ESPERANZA ASMET  SALUD,2017,Abril,4144
76,76 - VALLE DEL CAUCA,76130,76130 - CANDELARIA,SUBSIDIADO,ESS118,ASOCIACIÓN MUTUAL EMPRESA SOLIDARIA DE SALUD DE NARIÑO E.S.S. EMSSANAR E.S.S.,2017,Abril,23671
76,76 - VALLE DEL CAUCA,76147,76147 - CARTAGO,CONTRIBUTIVO,EAS027,FONDO DE PASIVO SOCIAL DE LOS FERROCARRILES NALES,2017,Abril,135
76,76 - VALLE DEL CAUCA,76147,76147 - CARTAGO,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,6076
76,76 - VALLE DEL CAUCA,76147,76147 - CARTAGO,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,3566
76,76 - VALLE DEL CAUCA,76147,76147 - CARTAGO,CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,16736
76,76 - VALLE DEL CAUCA,76147,76147 - CARTAGO,CONTRIBUTIVO,EPS017,E.P.S.  FAMISANAR  LTDA.,2017,Abril,2
76,76 - VALLE DEL CAUCA,76147,76147 - CARTAGO,CONTRIBUTIVO,EPS018,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.,2017,Abril,35114
76,76 - VALLE DEL CAUCA,76147,76147 - CARTAGO,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,8036
76,76 - VALLE DEL CAUCA,76147,76147 - CARTAGO,CONTRIBUTIVO,ESSC24,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.-CM,2017,Abril,808
76,76 - VALLE DEL CAUCA,76147,76147 - CARTAGO,CONTRIBUTIVO,ESSC62,ASOCIACIÓN MUTUAL LA ESPERANZA ASMET  SALUD-CM,2017,Abril,7
76,76 - VALLE DEL CAUCA,76147,76147 - CARTAGO,CONTRIBUTIVO,ESSC76,ASOCIACIÓN MUTUAL BARRIOS UNIDOS DE QUIBDÓ E.S.S.-CM,2017,Abril,1428
76,76 - VALLE DEL CAUCA,76147,76147 - CARTAGO,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,483
76,76 - VALLE DEL CAUCA,76147,76147 - CARTAGO,SUBSIDIADO,EPSS05,E.P.S.  SANITAS  S.A.-CM,2017,Abril,37
76,76 - VALLE DEL CAUCA,76147,76147 - CARTAGO,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,1027
76,76 - VALLE DEL CAUCA,76147,76147 - CARTAGO,SUBSIDIADO,EPSS18,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.-CM,2017,Abril,1271
76,76 - VALLE DEL CAUCA,76147,76147 - CARTAGO,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,347
76,76 - VALLE DEL CAUCA,76147,76147 - CARTAGO,SUBSIDIADO,ESS024,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.,2017,Abril,23779
76,76 - VALLE DEL CAUCA,76147,76147 - CARTAGO,SUBSIDIADO,ESS076,ASOCIACIÓN MUTUAL BARRIOS UNIDOS DE QUIBDÓ E.S.S.,2017,Abril,32497
76,76 - VALLE DEL CAUCA,76233,76233 - DAGUA,CONTRIBUTIVO,EAS027,FONDO DE PASIVO SOCIAL DE LOS FERROCARRILES NALES,2017,Abril,200
76,76 - VALLE DEL CAUCA,76233,76233 - DAGUA,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,1458
76,76 - VALLE DEL CAUCA,76233,76233 - DAGUA,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,4
76,76 - VALLE DEL CAUCA,76233,76233 - DAGUA,CONTRIBUTIVO,EPS012,COMFENALCO  VALLE  E.P.S.,2017,Abril,2
76,76 - VALLE DEL CAUCA,76233,76233 - DAGUA,CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,2005
76,76 - VALLE DEL CAUCA,76233,76233 - DAGUA,CONTRIBUTIVO,EPS018,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.,2017,Abril,3159
76,76 - VALLE DEL CAUCA,76233,76233 - DAGUA,CONTRIBUTIVO,EPS023,CRUZ BLANCA  EPS S.A.,2017,Abril,1
76,76 - VALLE DEL CAUCA,76233,76233 - DAGUA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,1467
76,76 - VALLE DEL CAUCA,76233,76233 - DAGUA,CONTRIBUTIVO,EPSC03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,371
76,76 - VALLE DEL CAUCA,76233,76233 - DAGUA,CONTRIBUTIVO,ESSC24,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.-CM,2017,Abril,279
76,76 - VALLE DEL CAUCA,76233,76233 - DAGUA,CONTRIBUTIVO,ESSC62,ASOCIACIÓN MUTUAL LA ESPERANZA ASMET  SALUD-CM,2017,Abril,2
76,76 - VALLE DEL CAUCA,76233,76233 - DAGUA,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,151
76,76 - VALLE DEL CAUCA,76233,76233 - DAGUA,SUBSIDIADO,EPSS03,CAFESALUD  E.P.S.  S.A.,2017,Abril,13595
76,76 - VALLE DEL CAUCA,76233,76233 - DAGUA,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,214
